VERSION_6_0 1-VG
P	0	96	0	36.4179	-60.4229	129.902	1.63428	-0.103092	0.201061	4.566	0.441	-2	119.5	0	4	1	A	0	18076	0	0.210044	-1	0	0	-10000	-2000,-1013,-1002,-490,-2,14	3515293	N\A	N\A	N\A	N\A
P	0	97	0	40.3416	-68.1361	133.924	1.5312	-0.072659	0.281031	4.371	0.564	8	122.75	0	4	1	A	0	18076	0	0.173603	-1	0	0	-10000	-1974,-1407,-1384,-1374,-1368,-1351,-1312,-1306,-74,-68,-62,8	3518280	N\A	N\A	N\A	N\A
P	0	98	0	40.3416	-68.1361	133.924	1.5312	-0.072659	0.281031	4.371	0.564	8	122.75	0	4	1	A	0	18076	0	0.173603	-1	0	0	-10000	-1974,-1407,-1384,-1374,-1368,-1351,-1312,-1306,-74,-68,-62,8	3518280	N\A	N\A	N\A	N\A
P	0	99	0	45.2785	-53.4057	117.714	2.04654	-0.437218	0.424633	1.362	0.198	3	119	0	4	1	A	0	18076	0	0.0866662	-1	0	0	-10000	-2000,-1984,-1018,-1008,-1002,-996,-985,-53,-19,-8,3,8,20	3533304	N\A	N\A	N\A	N\A
P	0	100	0	45.4281	-51.9607	117.298	2.04417	-0.430924	0.432274	1.635	0.255	6	120	0	4	1	A	0	18076	0	0.107179	-1	0	0	-10000	-1997,-1986,-1054,-1020,-1009,-998,-993,-981,-15,6,23	3534305	N\A	N\A	N\A	N\A
P	0	101	0	44.9004	-53.605	118.143	2.04427	-0.442784	0.416526	1.416	0.243	-6	119.75	0	4	1	A	0	18076	0	0.0731752	-1	0	0	-10000	-1999,-1994,-1982,-1016,-995,-978,-17,-6,-1,4,16,21	3535306	N\A	N\A	N\A	N\A
P	0	102	0	44.1002	-55.9417	119.23	2.04595	-0.4549	0.396889	1.719	0.261	8	119.5	0	4	1	A	0	18076	0	0.100122	-1	0	0	-10000	-1996,-1979,-1018,-1007,-1002,-997,-985,-980,-8,-3,8,14	3536307	N\A	N\A	N\A	N\A
P	0	103	0	44.9736	-52.6839	117.609	2.04649	-0.435492	0.420811	1.344	0.243	4	119	0	4	1	A	0	18076	0	0.109653	-1	0	0	-10000	-2000,-1988,-1983,-1011,-1006,-995,-989,-23,-7,4,15,21	3537310	N\A	N\A	N\A	N\A
P	0	104	0	45.2346	-51.7241	117.419	2.034	-0.444989	0.439443	1.545	0.255	5	119.75	0	4	1	A	0	18076	0	0.105393	-1	0	0	-10000	-1998,-1992,-1026,-1010,-999,-988,-982,-16,-5,5,17,23	3538313	N\A	N\A	N\A	N\A
P	0	105	0	49.9025	-51.0454	112.511	2.43526	-0.841952	0.119843	1.545	0.816	19	124.5	0	4	1	A	0	18076	0	0.206722	-1	0	0	-10000	-1029,-1024,-1018,19,27,37	3542862	N\A	N\A	N\A	N\A
P	0	107	0	93.3759	-57.6952	170.459	-0.535216	0.60349	-1.07305	8.19	0.897	-59	124.25	0	4	1	A	0	18076	0	0.347346	-1	0	0	-10000	-1986,-1275,-1264,-1241,-1221,-59,-48,484	3570851	N\A	N\A	N\A	N\A
P	0	108	0	95.0031	-62.0598	169.902	-0.551662	0.596216	-1.12912	8.214	0.519	-48	122.25	0	4	1	A	0	18076	0	0.234235	-1	0	0	-10000	-1502,-1496,-1464,-1458,-63,-48,403,497	3574838	N\A	N\A	N\A	N\A
